측정일자,측정소명,미세먼지,초미세먼지
20191024,성북구,40,0.002
20191024,도봉구,23,0.002
20191024,강북구,32,0.002
20191024,노원구,31,0.004
20191024,강서구,41,0.004
20191024,구로구,26,0.003
20191024,영등포구,26,0.003
20191024,동작구,34,0.003
20191024,관악구,37,0.003
20191024,금천구,26,0.003
20191024,양천구,41,0.008
20191024,강남구,35,0.003
20191024,서초구,28,0.003
20191024,송파구,27,0.002
20191024,강동구,35,0.003
20191023,중구,21,0.003
20191023,종로구,22,0.003
20191023,용산구,15,0.002
20191023,은평구,18,0.004
20191023,서대문구,18,0.003
20191023,마포구,25,0.002
20191023,광진구,21,0.002
20191023,성동구,20,0.005
20191023,중랑구,0,0
20191023,동대문구,0,0
20191023,성북구,33,0.002
20191023,도봉구,17,0.002
20191023,강북구,26,0.002
20191023,노원구,25,0.004
20191023,강서구,28,0.004
20191023,구로구,18,0.003
20191023,영등포구,19,0.002
20191023,동작구,30,0.003
20191023,관악구,30,0.004
20191023,금천구,23,0.003
20191023,양천구,30,0.008
20191023,강남구,26,0.009
20191023,서초구,19,0.003
20191023,송파구,25,0.003
20191023,강동구,26,0.003
20191022,중구,35,0.003
20191022,종로구,39,0.003
20191022,용산구,30,0.003
20191022,은평구,34,0.004
20191022,서대문구,33,0.003
20191022,마포구,51,0.002
20191022,광진구,34,0.002
20191022,성동구,32,0.004
20191022,중랑구,0,0
20191022,동대문구,0,0
20191022,성북구,52,0.002
20191022,도봉구,36,0.003
20191022,강북구,47,0.002
20191022,노원구,40,0.004
20191022,강서구,50,0.006
20191022,구로구,31,0.004
20191022,영등포구,35,0.002
20191022,동작구,43,0.003
20191022,관악구,52,0.004
20191022,금천구,37,0.003
20191022,양천구,50,0.008
20191022,강남구,38,0.012
20191022,서초구,35,0.003
20191022,송파구,35,0.003
20191022,강동구,40,0.003
20191021,중구,37,0.003
20191021,종로구,39,0.003
20191021,용산구,31,0.003
20191021,은평구,39,0.004
20191021,서대문구,42,0.004
20191021,마포구,0,0.002
20191021,광진구,39,0.002
20191021,성동구,35,0.004
20191021,중랑구,0,0
20191021,동대문구,0,0
20191021,성북구,52,0.002
20191021,도봉구,35,0.003
20191021,강북구,47,0.002
20191021,노원구,38,0.004
20191021,강서구,56,0.006
20191021,구로구,30,0.004
20191021,영등포구,41,0.003
20191021,동작구,42,0.003
20191021,관악구,0,0.003
20191021,금천구,36,0.003
20191021,양천구,54,0.007
20191021,강남구,39,0.011
20191021,서초구,39,0.003
20191021,송파구,36,0.003
20191021,강동구,42,0.003
20191020,중구,34,0.003
20191020,종로구,33,0.003
20191020,용산구,28,0.003
20191020,은평구,35,0.004
20191020,서대문구,39,0.004
20191020,마포구,0,0
20191020,광진구,40,0.002
20191020,성동구,31,0.003
20191020,중랑구,0,0
20191020,동대문구,0,0
20191020,성북구,45,0.002
20191020,도봉구,33,0.002
20191020,강북구,43,0.002
20191020,노원구,30,0.004
20191020,강서구,46,0.005
20191020,구로구,33,0.004
20191020,영등포구,36,0.003
20191020,동작구,40,0.003
20191020,관악구,0,0.003
20191020,금천구,35,0.003
20191020,양천구,48,0.008
20191020,강남구,37,0.011
20191020,서초구,37,0.003
20191020,송파구,35,0.003
20191020,강동구,42,0.003
20191019,중구,18,0.003
20191019,종로구,20,0.003
20191019,용산구,13,0.003
20191019,은평구,19,0.004
20191019,서대문구,20,0.003
20191019,마포구,0,0
20191019,광진구,21,0.002
20191019,성동구,19,0.003
20191019,중랑구,0,0
20191019,동대문구,0,0
20191019,성북구,30,0.002
20191019,도봉구,16,0.002
20191019,강북구,22,0.002
20191019,노원구,18,0.004
20191019,강서구,26,0.004
20191019,구로구,16,0.003
20191019,영등포구,22,0.002
20191019,동작구,23,0.003
20191019,관악구,0,0.003
20191019,금천구,20,0.003
20191019,양천구,28,0.007
20191019,강남구,22,0.011
20191019,서초구,17,0.003
20191019,송파구,22,0.002
20191019,강동구,22,0.002
20191018,중구,18,0.003
20191018,종로구,17,0.003
20191018,용산구,10,0.002
20191018,은평구,14,0.004
20191018,서대문구,13,0.003
20191018,마포구,0,0
20191018,광진구,16,0.002
20191018,성동구,15,0.004
20191018,중랑구,0,0
20191018,동대문구,0,0
20191018,성북구,26,0.002
20191018,도봉구,13,0.002
20191018,강북구,19,0.002
20191018,노원구,18,0.004
20191018,강서구,20,0.003
20191018,구로구,14,0.003
20191018,영등포구,14,0.002
20191018,동작구,31,0.003
20191018,관악구,0,0.003
20191018,금천구,15,0.003
20191018,양천구,22,0.005
20191018,강남구,19,0.011
20191018,서초구,14,0.003
20191018,송파구,18,0.002
20191018,강동구,23,0.003
20191017,중구,28,0.003
20191017,종로구,28,0.003
20191017,용산구,21,0.003
20191017,은평구,24,0.004
20191017,서대문구,27,0.004
20191017,마포구,0,0
20191017,광진구,31,0.002
20191017,성동구,25,0.003
20191017,중랑구,0,0
20191017,동대문구,0,0
20191017,성북구,39,0.002
20191017,도봉구,24,0.002
20191017,강북구,37,0.002
20191017,노원구,30,0.004
20191017,강서구,35,0.004
20191017,구로구,24,0.004
20191017,영등포구,26,0.003
20191017,동작구,37,0.003
20191017,관악구,0,0.003
20191017,금천구,27,0.003
20191017,양천구,39,0.004
20191017,강남구,32,0.01
20191017,서초구,26,0.003
20191017,송파구,31,0.002
20191017,강동구,37,0.003
20191016,중구,22,0.003
20191016,종로구,24,0.003
20191016,용산구,18,0.003
20191016,은평구,24,0.004
20191016,서대문구,25,0.004
20191016,마포구,0,0
20191016,광진구,29,0.002
20191016,성동구,27,0.003
20191016,중랑구,0,0
20191016,동대문구,0,0
20191016,성북구,37,0.002
20191016,도봉구,23,0.002
20191016,강북구,31,0.002
20191016,노원구,25,0.004
20191016,강서구,36,0.005
20191016,구로구,24,0.004
20191016,영등포구,25,0.002
20191016,동작구,30,0.003
20191016,관악구,0,0.003
20191016,금천구,26,0.003
20191016,양천구,37,0.004
20191016,강남구,26,0.008
20191016,서초구,23,0.003
20191016,송파구,28,0.003
20191016,강동구,32,0.003
20191015,중구,16,0.003
20191015,종로구,17,0.003
20191015,용산구,10,0.003
20191015,은평구,18,0.004
20191015,서대문구,16,0.003
20191015,마포구,0,0
20191015,광진구,17,0.002
20191015,성동구,17,0.003
20191015,중랑구,0,0
20191015,동대문구,0,0
20191015,성북구,26,0.002
20191015,도봉구,15,0.002
20191015,강북구,19,0.002
20191015,노원구,21,0.004
20191015,강서구,29,0.004
20191015,구로구,19,0.003
20191015,영등포구,21,0.002
20191015,동작구,24,0.003
20191015,관악구,0,0.003
20191015,금천구,21,0.003
20191015,양천구,31,0.004
20191015,강남구,23,0.002
20191015,서초구,17,0.003
20191015,송파구,21,0.002
20191015,강동구,23,0.003
20191014,중구,28,0.003
20191014,종로구,30,0.003
20191014,용산구,26,0.003
20191014,은평구,32,0.004
20191014,서대문구,34,0.003
20191014,마포구,0,0
20191014,광진구,35,0.002
20191014,성동구,32,0.003
20191014,중랑구,0,0
20191014,동대문구,0,0
20191014,성북구,41,0.002
20191014,도봉구,23,0.002
20191014,강북구,35,0.002
20191014,노원구,29,0.004
20191014,강서구,40,0.004
20191014,구로구,30,0.004
20191014,영등포구,32,0.002
20191014,동작구,37,0.003
20191014,관악구,0,0.003
20191014,금천구,32,0.003
20191014,양천구,43,0.004
20191014,강남구,35,0.002
20191014,서초구,29,0.003
20191014,송파구,30,0.003
20191014,강동구,38,0.003
20191013,중구,17,0.002
20191013,종로구,18,0.003
20191013,용산구,13,0.002
20191013,은평구,19,0.004
20191013,서대문구,18,0.003
20191013,마포구,0,0
20191013,광진구,21,0.002
20191013,성동구,17,0.002
20191013,중랑구,0,0
20191013,동대문구,0,0
20191013,성북구,26,0.002
20191013,도봉구,14,0.002
20191013,강북구,24,0.002
20191013,노원구,18,0.003
20191013,강서구,22,0.004
20191013,구로구,17,0.003
20191013,영등포구,16,0.002
20191013,동작구,22,0.003
20191013,관악구,0,0.003
20191013,금천구,18,0.003
20191013,양천구,24,0.003
20191013,강남구,20,0.002
20191013,서초구,15,0.003
20191013,송파구,17,0.002
20191013,강동구,21,0.002
20191012,중구,22,0.003
20191012,종로구,23,0.003
20191012,용산구,18,0.002
20191012,은평구,23,0.004
20191012,서대문구,23,0.003
20191012,마포구,0,0
20191012,광진구,28,0.002
20191012,성동구,24,0.003
20191012,중랑구,0,0
20191012,동대문구,0,0
20191012,성북구,35,0.002
20191012,도봉구,19,0.002
20191012,강북구,30,0.002
20191012,노원구,23,0.003
20191012,강서구,27,0.003
20191012,구로구,21,0.003
20191012,영등포구,21,0.002
20191012,동작구,29,0.003
20191012,관악구,0,0.003
20191012,금천구,23,0.003
20191012,양천구,30,0.003
20191012,강남구,28,0.002
20191012,서초구,24,0.003
20191012,송파구,25,0.002
20191012,강동구,26,0.003
20191011,중구,31,0.003
20191011,종로구,33,0.003
20191011,용산구,26,0.003
20191011,은평구,34,0.004
20191011,서대문구,36,0.003
20191011,마포구,0,0
20191011,광진구,39,0.002
20191011,성동구,34,0.004
20191011,중랑구,0,0
20191011,동대문구,0,0
20191011,성북구,49,0.002
20191011,도봉구,33,0.003
20191011,강북구,44,0.003
20191011,노원구,33,0.004
20191011,강서구,45,0.004
20191011,구로구,34,0.004
20191011,영등포구,35,0.003
20191011,동작구,37,0.003
20191011,관악구,0,0.003
20191011,금천구,32,0.003
20191011,양천구,44,0.004
20191011,강남구,37,0.003
20191011,서초구,32,0.003
20191011,송파구,31,0.003
20191011,강동구,34,0.003
20191010,중구,26,0.003
20191010,종로구,28,0.003
20191010,용산구,21,0.003
20191010,은평구,29,0.004
20191010,서대문구,30,0.003
20191010,마포구,0,0
20191010,광진구,32,0.002
20191010,성동구,29,0.005
20191010,중랑구,0,0
20191010,성북구,40,0.002
20191010,도봉구,25,0.003
20191010,강북구,32,0.003
20191010,노원구,27,0.004
20191010,강서구,32,0.005
20191010,구로구,26,0.004
20191010,영등포구,28,0.003
20191010,동작구,31,0.003
20191010,관악구,0,0.003
20191010,금천구,26,0.003
20191010,양천구,35,0.004
20191010,강남구,32,0.003
20191010,서초구,27,0.003
20191010,송파구,29,0.003
20191010,강동구,35,0.003
20191009,중구,20,0.003
20191009,종로구,22,0.003
20191009,용산구,17,0.003
20191009,은평구,21,0.004
20191009,서대문구,22,0.004
20191009,마포구,0,0
20191009,광진구,29,0.002
20191009,성동구,25,0.004
20191009,중랑구,0,0
20191009,성북구,31,0.003
20191009,도봉구,18,0.003
20191009,강북구,29,0.003
20191009,노원구,22,0.004
20191009,강서구,26,0.005
20191009,구로구,20,0.004
20191009,영등포구,24,0.004
20191009,동작구,28,0.003
20191009,관악구,0,0.003
20191009,금천구,23,0.004
20191009,양천구,28,0.005
20191009,강남구,27,0.003
20191009,서초구,20,0.003
20191009,송파구,25,0.003
20191009,강동구,30,0.003
20191008,중구,20,0.003
20191008,종로구,21,0.003
20191008,용산구,16,0.003
20191008,은평구,26,0.004
20191008,서대문구,26,0.003
20191008,마포구,0,0
20191008,광진구,27,0.002
20191008,성동구,25,0.004
20191008,중랑구,0,0
20191008,동대문구,0,0
20191008,성북구,33,0.002
20191008,도봉구,17,0.002
20191008,강북구,26,0.002
20191008,노원구,19,0.003
20191008,강서구,22,0.004
20191008,구로구,20,0.004
20191008,영등포구,24,0.003
20191008,동작구,27,0.003
20191008,관악구,0,0.003
20191008,금천구,22,0.004
20191008,양천구,26,0.004
20191008,강남구,24,0.002
20191008,서초구,19,0.003
20191008,송파구,24,0.002
20191008,강동구,24,0.003
20191007,중구,10,0.002
20191007,종로구,11,0.003
20191007,용산구,6,0.003
20191007,은평구,11,0.004
20191007,서대문구,9,0.003
20191007,마포구,0,0
20191007,광진구,12,0.002
20191007,성동구,11,0.004
20191007,중랑구,0,0
20191007,동대문구,0,0
20191007,성북구,18,0.002
20191007,도봉구,7,0.002
20191007,강북구,13,0.002
20191007,노원구,11,0.003
20191007,강서구,10,0.003
20191007,구로구,7,0.003
20191007,영등포구,11,0.002
20191007,동작구,15,0.003
20191007,관악구,0,0.003
20191007,금천구,10,0.002
20191007,양천구,13,0.003
20191007,강남구,14,0.002
20191007,서초구,6,0.003
20191007,송파구,11,0.002
20191007,강동구,15,0.003
20191006,중구,10,0.002
20191006,종로구,11,0.002
20191006,용산구,6,0.003
20191006,은평구,13,0.004
20191006,서대문구,12,0.003
20191006,마포구,0,0
20191006,광진구,13,0.002
20191006,성동구,9,0.003
20191006,중랑구,0,0
20191006,동대문구,0,0
20191006,성북구,19,0.002
20191006,도봉구,6,0.002
20191006,강북구,13,0.002
20191006,노원구,10,0.003
20191006,강서구,10,0.002
20191006,구로구,9,0.003
20191006,영등포구,9,0.003
20191006,동작구,15,0.003
20191006,관악구,0,0.003
20191006,금천구,10,0.002
20191006,양천구,13,0.004
20191006,강남구,12,0.002
20191006,서초구,7,0.003
20191006,송파구,12,0.002
20191006,강동구,13,0.003
20191005,중구,40,0.003
20191005,종로구,40,0.003
20191005,용산구,37,0.004
20191005,은평구,46,0.004
20191005,서대문구,46,0.003
20191005,마포구,0,0
20191005,광진구,50,0.003
20191005,성동구,38,0.003
20191005,중랑구,0,0
20191005,동대문구,0,0
20191005,성북구,59,0.002
20191005,도봉구,38,0.002
20191005,강북구,54,0.003
20191005,노원구,40,0.004
20191005,강서구,41,0.003
20191005,구로구,34,0.004
20191005,영등포구,35,0.003
20191005,동작구,52,0.003
20191005,관악구,0,0.003
20191005,금천구,39,0.003
20191005,양천구,47,0.004
20191005,강남구,46,0.002
20191005,서초구,35,0.003
20191005,송파구,40,0.003
20191005,강동구,38,0.003
20191004,중구,22,0.003
20191004,종로구,23,0.003
20191004,용산구,20,0.004
20191004,은평구,28,0.005
20191004,서대문구,26,0.003
20191004,마포구,0,0
20191004,광진구,27,0.004
20191004,성동구,24,0.004
20191004,중랑구,0,0
20191004,동대문구,0,0
20191004,성북구,33,0.003
20191004,도봉구,21,0.003
20191004,강북구,30,0.003
20191004,노원구,22,0.004
20191004,강서구,27,0.004
20191004,구로구,25,0.004
20191004,영등포구,25,0.003
20191004,동작구,34,0.004
20191004,관악구,0,0.003
20191004,금천구,26,0.004
20191004,양천구,33,0.005
20191004,강남구,27,0.004
20191004,서초구,22,0.003
20191004,송파구,21,0.003
20191004,강동구,20,0.003
20191003,중구,7,0.003
20191003,종로구,8,0.003
20191003,용산구,4,0.003
20191003,은평구,11,0.004
20191003,서대문구,8,0.002
20191003,마포구,0,0
20191003,광진구,9,0.004
20191003,성동구,10,0.004
20191003,중랑구,0,0
20191003,동대문구,0,0
20191003,성북구,16,0.003
20191003,도봉구,5,0.002
20191003,강북구,8,0.002
20191003,노원구,6,0.004
20191003,강서구,9,0.004
20191003,구로구,7,0.003
20191003,영등포구,8,0.002
20191003,동작구,13,0.003
20191003,관악구,0,0.003
20191003,금천구,8,0.003
20191003,양천구,11,0.004
20191003,강남구,7,0
20191003,서초구,5,0.003
20191003,송파구,7,0.002
20191003,강동구,5,0.003
20191002,중구,25,0.003
20191002,종로구,24,0.003
20191002,용산구,16,0.003
20191002,은평구,23,0.004
20191002,서대문구,22,0.003
20191002,마포구,0,0
20191002,광진구,28,0.004
20191002,성동구,24,0.004
20191002,중랑구,0,0
20191002,동대문구,0,0
20191002,성북구,38,0.003
20191002,도봉구,23,0.002
20191002,강북구,30,0.002
20191002,노원구,23,0.004
20191002,강서구,31,0.004
20191002,구로구,18,0.004
20191002,영등포구,31,0.003
20191002,동작구,15,0.002
20191002,관악구,0,0.003
20191002,금천구,17,0.003
20191002,양천구,29,0.004
20191002,강남구,28,0
20191002,서초구,17,0.003
20191002,송파구,19,0.003
20191002,강동구,21,0.003
20191001,중구,45,0.003
20191001,종로구,45,0.004
20191001,용산구,35,0.003
20191001,은평구,48,0.004
20191001,서대문구,48,0.003
20191001,마포구,0,0
20191001,광진구,43,0.004
20191001,성동구,37,0.004
20191001,중랑구,0,0
20191001,동대문구,0,0
20191001,성북구,64,0.003
20191001,도봉구,44,0.003
20191001,강북구,57,0.003
20191001,노원구,45,0.004
20191001,강서구,60,0.005
20191001,구로구,41,0.004
20191001,영등포구,51,0.002
20191001,동작구,60,0.002
20191001,관악구,0,0.004
20191001,금천구,48,0.004
20191001,양천구,62,0.005
20191001,강남구,45,0
20191001,서초구,40,0.003
20191001,송파구,40,0.003
20191001,강동구,34,0.003
20190930,중구,45,0.003
20190930,종로구,45,0.003
20190930,용산구,42,0.003
20190930,은평구,54,0.004
20190930,서대문구,52,0.003
20190930,마포구,0,0
20190930,광진구,51,0.004
20190930,성동구,44,0.003
20190930,중랑구,0,0
20190930,동대문구,0,0
20190930,성북구,61,0.003
20190930,도봉구,40,0.003
20190930,강북구,55,0.003
20190930,노원구,41,0.004
20190930,강서구,58,0.005
20190930,구로구,52,0.004
20190930,영등포구,54,0.003
20190930,동작구,77,0.003
20190930,관악구,0,0
20190930,금천구,46,0.003
20190930,양천구,64,0.005
20190930,강남구,51,0
20190930,서초구,50,0.003
20190930,송파구,46,0.003
20190930,강동구,41,0.003
20190929,중구,33,0.003
20190929,종로구,35,0.004
20190929,용산구,33,0.003
20190929,은평구,35,0.004
20190929,서대문구,34,0.003
20190929,마포구,0,0
20190929,광진구,42,0.004
20190929,성동구,32,0.004
20190929,중랑구,0,0
20190929,동대문구,0,0
20190929,성북구,48,0.003
20190929,도봉구,30,0.003
20190929,강북구,43,0.003
20190929,노원구,35,0.004
20190929,강서구,42,0.006
20190929,구로구,31,0.004
20190929,영등포구,33,0.003
20190929,동작구,45,0.002
20190929,관악구,0,0
20190929,금천구,34,0.004
20190929,양천구,45,0.005
20190929,강남구,41,0
20190929,서초구,32,0.003
20190929,송파구,34,0.003
20190929,강동구,34,0.003
20190928,중구,26,0.003
20190928,종로구,28,0.004
20190928,용산구,21,0.003
20190928,은평구,25,0.004
20190928,서대문구,24,0.003
20190928,마포구,0,0
20190928,광진구,28,0.004
20190928,성동구,23,0.004
20190928,중랑구,0,0
20190928,동대문구,0,0
20190928,성북구,38,0.003
20190928,도봉구,22,0.003
20190928,강북구,32,0.003
20190928,노원구,26,0.004
20190928,강서구,34,0.006
20190928,구로구,22,0.004
20190928,영등포구,27,0.003
20190928,동작구,36,0.003
20190928,관악구,0,0
20190928,금천구,24,0.003
20190928,양천구,34,0.005
20190928,강남구,28,0
20190928,서초구,21,0.003
20190928,송파구,26,0.003
20190928,강동구,24,0.003
20190927,중구,21,0.003
20190927,종로구,21,0.003
20190927,용산구,16,0.003
20190927,은평구,18,0.004
20190927,서대문구,18,0.003
20190927,마포구,0,0
20190927,광진구,22,0.004
20190927,성동구,21,0.004
20190927,중랑구,0,0
20190927,동대문구,0,0
20190927,성북구,31,0.003
20190927,도봉구,18,0.002
20190927,강북구,25,0.003
20190927,노원구,21,0.004
20190927,강서구,24,0.004
20190927,구로구,18,0.004
20190927,영등포구,21,0.003
20190927,동작구,30,0.003
20190927,관악구,0,0
20190927,금천구,19,0.003
20190927,양천구,27,0.004
20190927,강남구,25,0
20190927,서초구,20,0.003
20190927,송파구,23,0.003
20190927,강동구,19,0.003
20190926,중구,25,0.003
20190926,종로구,26,0.003
20190926,용산구,19,0.003
20190926,은평구,23,0.004
20190926,서대문구,21,0.003
20190926,마포구,0,0
20190926,광진구,25,0.004
20190926,성동구,20,0.004
20190926,중랑구,0,0
20190926,동대문구,0,0
20190926,성북구,37,0.003
20190926,도봉구,22,0.002
20190926,강북구,31,0.002
20190926,노원구,25,0.004
20190926,강서구,31,0.004
20190926,구로구,23,0.004
20190926,영등포구,27,0.003
20190926,동작구,44,0.003
20190926,관악구,0,0
20190926,금천구,25,0.003
20190926,양천구,33,0.004
20190926,강남구,28,0
20190926,서초구,25,0.003
20190926,송파구,25,0.003
20190926,강동구,23,0.003
20190925,중구,26,0.004
20190925,종로구,27,0.004
20190925,용산구,23,0.004
20190925,은평구,29,0.005
20190925,서대문구,31,0.004
20190925,마포구,0,0
20190925,광진구,34,0.004
20190925,성동구,26,0.004
20190925,중랑구,0,0
20190925,동대문구,0,0
20190925,성북구,38,0.003
20190925,도봉구,21,0.002
20190925,강북구,32,0.003
20190925,노원구,25,0.004
20190925,강서구,35,0.005
20190925,구로구,28,0.005
20190925,영등포구,34,0.004
20190925,동작구,39,0.003
20190925,관악구,0,0
20190925,금천구,24,0.003
20190925,양천구,37,0.005
20190925,강남구,30,0
20190925,서초구,30,0.003
20190925,송파구,28,0.003
20190925,강동구,27,0.003
20190924,중구,21,0.004
20190924,종로구,22,0.005
20190924,용산구,17,0.004
20190924,은평구,25,0.005
20190924,서대문구,23,0.005
20190924,마포구,0,0
20190924,광진구,28,0.005
20190924,성동구,21,0.005
20190924,중랑구,0,0
20190924,동대문구,0,0
20190924,성북구,33,0.004
20190924,도봉구,16,0.002
20190924,강북구,25,0.003
20190924,노원구,19,0.004
20190924,강서구,25,0.006
20190924,구로구,20,0.005
20190924,영등포구,27,0.003
20190924,동작구,32,0.003
20190924,관악구,0,0
20190924,금천구,20,0.004
20190924,양천구,29,0.005
20190924,강남구,25,0
20190924,서초구,21,0.004
20190924,송파구,24,0.003
20190924,강동구,23,0.004
20190923,중구,11,0.002
20190923,종로구,12,0.003
20190923,용산구,9,0.002
20190923,은평구,17,0.004
20190923,서대문구,14,0.003
20190923,마포구,0,0
20190923,광진구,14,0.003
20190923,성동구,16,0.003
20190923,중랑구,0,0
20190923,동대문구,0,0
20190923,성북구,23,0.003
20190923,도봉구,8,0.002
20190923,강북구,16,0.002
20190923,노원구,12,0.003
20190923,강서구,14,0.004
20190923,구로구,13,0.003
20190923,영등포구,15,0.003
20190923,동작구,18,0.002
20190923,관악구,0,0
20190923,금천구,12,0.002
20190923,양천구,18,0.004
20190923,강남구,13,0
20190923,서초구,10,0.002
20190923,송파구,11,0.002
20190923,강동구,10,0.003
20190922,중구,8,0.002
20190922,종로구,5,0.003
20190922,용산구,3,0.002
20190922,은평구,0,0
20190922,서대문구,6,0.002
20190922,마포구,0,0
20190922,광진구,6,0.003
20190922,성동구,5,0.003
20190922,중랑구,0,0
20190922,동대문구,0,0
20190922,성북구,13,0.003
20190922,도봉구,4,0.002
20190922,강북구,8,0.002
20190922,노원구,6,0.003
20190922,강서구,5,0.003
20190922,구로구,4,0.003
20190922,영등포구,8,0.002
20190922,동작구,9,0.002
20190922,관악구,0,0
20190922,금천구,5,0.002
20190922,양천구,8,0.004
20190922,강남구,5,0
20190922,서초구,3,0.002
20190922,송파구,5,0.002
20190922,강동구,4,0.003
20190921,중구,15,0.003
20190921,종로구,17,0.003
20190921,용산구,11,0.003
20190921,은평구,0,0
20190921,서대문구,14,0.003
20190921,마포구,0,0
20190921,광진구,16,0.004
20190921,성동구,15,0.004
20190921,중랑구,0,0
20190921,동대문구,0,0
20190921,성북구,26,0.003
20190921,도봉구,13,0.002
20190921,강북구,19,0.002
20190921,노원구,18,0.004
20190921,강서구,21,0.003
20190921,구로구,13,0.003
20190921,영등포구,15,0.003
20190921,동작구,19,0.003
20190921,관악구,0,0
20190921,금천구,12,0.003
20190921,양천구,19,0.004
20190921,강남구,16,0
20190921,서초구,13,0.003
20190921,송파구,15,0.002
20190921,강동구,12,0.003
20190920,중구,22,0.003
20190920,종로구,23,0.003
20190920,용산구,18,0.003
20190920,은평구,22,0.004
20190920,서대문구,18,0.003
20190920,마포구,0,0
20190920,광진구,25,0.004
20190920,성동구,28,0.005
20190920,중랑구,19,0.005
20190920,동대문구,24,0.004
20190920,성북구,35,0.003
20190920,도봉구,21,0.004
20190920,강북구,27,0.003
20190920,노원구,25,0.004
20190920,강서구,33,0.004
20190920,구로구,23,0.003
20190920,영등포구,23,0.003
20190920,동작구,27,0.003
20190920,관악구,0,0
20190920,금천구,21,0.003
20190920,양천구,34,0.004
20190920,강남구,24,0
20190920,서초구,22,0.003
20190920,송파구,22,0.002
20190920,강동구,21,0.003
20190919,중구,25,0.003
20190919,종로구,27,0.003
20190919,용산구,23,0.003
20190919,은평구,27,0.004
20190919,서대문구,28,0.003
20190919,마포구,0,0
20190919,광진구,33,0.004
20190919,성동구,34,0.004
20190919,중랑구,22,0.005
20190919,동대문구,23,0.004
20190919,성북구,43,0.003
20190919,도봉구,22,0.004
20190919,강북구,32,0.003
20190919,노원구,27,0.004
20190919,강서구,33,0.004
20190919,구로구,25,0.003
20190919,영등포구,29,0.003
20190919,동작구,31,0.003
20190919,관악구,0,0
20190919,금천구,24,0.003
20190919,양천구,34,0.004
20190919,강남구,30,0
20190919,서초구,27,0.003
20190919,송파구,29,0.003
20190919,강동구,28,0.003
20190918,중구,26,0.003
20190918,종로구,29,0.003
20190918,용산구,26,0.003
20190918,은평구,34,0.004
20190918,서대문구,34,0.003
20190918,마포구,0,0
20190918,광진구,38,0.004
20190918,성동구,39,0.004
20190918,중랑구,25,0.005
20190918,동대문구,27,0.004
20190918,성북구,47,0.003
20190918,도봉구,29,0.005
20190918,강북구,38,0.003
20190918,노원구,32,0.004
20190918,강서구,36,0.003
20190918,구로구,30,0.004
20190918,영등포구,33,0.003
20190918,동작구,36,0.003
20190918,관악구,0,0
20190918,금천구,27,0.003
20190918,양천구,42,0.004
20190918,강남구,35,0
20190918,서초구,35,0.003
20190918,송파구,31,0.003
20190918,강동구,29,0.003
20190917,중구,17,0.003
20190917,종로구,16,0.003
20190917,용산구,14,0.003
20190917,은평구,20,0.004
20190917,서대문구,18,0.003
20190917,마포구,0,0
20190917,광진구,20,0.004
20190917,성동구,20,0.004
20190917,중랑구,12,0.005
20190917,동대문구,15,0.004
20190917,성북구,28,0.003
20190917,도봉구,14,0.004
20190917,강북구,28,0
20190917,노원구,21,0.003
20190917,강서구,20,0.004
20190917,구로구,16,0.003
20190917,영등포구,20,0.003
20190917,동작구,22,0.002
20190917,관악구,0,0
20190917,금천구,16,0.003
20190917,양천구,24,0.004
20190917,강남구,19,0
20190917,서초구,16,0.003
20190917,송파구,23,0.002
20190917,강동구,17,0.003
20190916,중구,13,0.003
20190916,종로구,14,0.003
20190916,용산구,7,0.003
20190916,은평구,16,0.004
20190916,서대문구,13,0.003
20190916,마포구,12,0.004
20190916,광진구,12,0.004
20190916,성동구,14,0.004
20190916,중랑구,9,0.005
20190916,동대문구,10,0.004
20190916,성북구,20,0.003
20190916,도봉구,11,0.004
20190916,강북구,15,0.002
20190916,노원구,9,0.003
20190916,강서구,16,0.004
20190916,구로구,10,0.003
20190916,영등포구,14,0.002
20190916,동작구,15,0.002
20190916,관악구,0,0
20190916,금천구,12,0.003
20190916,양천구,19,0.004
20190916,강남구,11,0
20190916,서초구,9,0.003
20190916,송파구,10,0.002
20190916,강동구,14,0.003
20190915,중구,15,0.002
20190915,종로구,16,0.003
20190915,용산구,12,0.003
20190915,은평구,16,0.004
20190915,서대문구,15,0.002
20190915,마포구,16,0.004
20190915,광진구,16,0.004
20190915,성동구,17,0.002
20190915,중랑구,9,0.005
20190915,동대문구,15,0.004
20190915,성북구,22,0.003
20190915,도봉구,17,0.004
20190915,강북구,18,0.002
20190915,노원구,14,0.003
20190915,강서구,18,0.004
20190915,구로구,9,0.003
20190915,영등포구,18,0.002
20190915,동작구,25,0.002
20190915,관악구,0,0
20190915,금천구,15,0.003
20190915,양천구,23,0.004
20190915,강남구,14,0
20190915,서초구,13,0.002
20190915,송파구,13,0.002
20190915,강동구,14,0.003
20190914,중구,18,0.003
20190914,종로구,20,0.003
20190914,용산구,16,0.003
20190914,은평구,20,0.004
20190914,서대문구,19,0.003
20190914,마포구,15,0.004
20190914,광진구,21,0.004
20190914,성동구,19,0.002
20190914,중랑구,13,0.006
20190914,동대문구,14,0.004
20190914,성북구,28,0.003
20190914,도봉구,16,0.004
20190914,강북구,27,0.002
20190914,노원구,18,0.003
20190914,강서구,18,0.003
20190914,구로구,15,0.004
20190914,영등포구,17,0.003
20190914,동작구,23,0.002
